dataset_name,peekbank_subject_id,peekbank_admin_id,age,lab_subject_id,sex,n_trials,n_trials_rt,short_window_accuracy,long_window_accuracy,rt,log_rt
adams_marchman_2018,197,226,17,11003,female,30,15,0.626282086711251,0.6525229862665957,840,6.648177989544021
adams_marchman_2018,197,227,17,11003,female,16,5,0.5986796088875245,0.673679773631383,760,6.595743663301313
adams_marchman_2018,197,228,19,11003,female,28,10,0.23511132485815273,0.22367498620772094,2142.5,7.498026345221543
adams_marchman_2018,197,229,19,11003,female,25,13,0.7137785842783612,0.7275380212504835,1059.6153846153845,6.789739531580227
adams_marchman_2018,198,230,16,11009,female,30,11,0.6901728943074924,0.6187216766018669,940.9090909090909,6.6957530219784145
adams_marchman_2018,198,231,16,11009,female,30,16,0.6110374039055771,0.5844830891331367,901.5625,6.754032043366853
adams_marchman_2018,198,232,18,11009,female,31,16,0.6966532632754733,0.6803638057913145,698.4375,6.44666342784753
adams_marchman_2018,198,233,18,11009,female,31,11,0.6416737734051456,0.6183954884109646,931.8181818181818,6.6277254351372745
adams_marchman_2018,199,234,15,11011,male,31,16,0.6100361948986657,0.519646946169484,1068.75,6.885715568647989
adams_marchman_2018,199,235,16,11011,male,32,14,0.5622197859613637,0.5652374344873545,1421.4285714285713,7.1844025533366676
adams_marchman_2018,199,236,18,11011,male,28,11,0.5063255828264457,0.5032487537657304,1547.7272727272727,7.1965598357287925
adams_marchman_2018,199,237,18,11011,male,28,15,0.5298403909524483,0.5684626942250163,1330,7.086625726649944
adams_marchman_2018,200,238,15,11014,male,31,14,0.6761698704178234,0.652131101808419,1021.4285714285714,6.82021617583125
adams_marchman_2018,200,239,15,11014,male,31,17,0.6745296992775907,0.7616074566529042,1208.8235294117646,6.9582968505936424
adams_marchman_2018,200,240,17,11014,male,32,15,0.7119767399427881,0.7570814133565869,1063.3333333333333,6.885987794469059
adams_marchman_2018,200,241,17,11014,male,32,15,0.7113426158246973,0.7279479083838423,1178.3333333333333,6.992203888076031
adams_marchman_2018,201,242,15,11035,male,32,8,0.667617853889727,0.6259357594754233,1337.5,7.0144803672491935
adams_marchman_2018,201,243,16,11035,male,32,13,0.6275993231135631,0.635375819680412,1259.6153846153845,7.096138666803336
adams_marchman_2018,201,244,19,11035,male,32,8,0.6885515373125705,0.6476895139350319,1612.5,7.2510988949144055
adams_marchman_2018,201,245,19,11035,male,32,13,0.7717706437491302,0.7008042936247555,873.0769230769231,6.729380244731615
adams_marchman_2018,202,246,16,11036,male,26,12,0.5653612583133326,0.5711655151404722,1677.0833333333333,7.346471571435251
adams_marchman_2018,202,247,16,11036,male,28,12,0.6515213941799503,0.6779299569951774,1737.5,7.304019792384855
adams_marchman_2018,202,248,18,11036,male,24,8,0.7242630234713147,0.6608152913135362,996.875,6.887318157838874
adams_marchman_2018,202,249,19,11036,male,26,7,0.681481379563858,0.7183653269610769,1175,6.9761309931223865
adams_marchman_2018,203,250,15,11037,male,30,12,0.654274542200295,0.7078087516407878,1381.25,7.089596855060824
adams_marchman_2018,203,251,15,11037,male,31,12,0.7149112056224888,0.7862430276251169,1129.1666666666667,6.987970834899737
adams_marchman_2018,203,252,18,11037,male,32,17,0.7436605971771522,0.6899672929691854,995.5882352941177,6.79387879801598
adams_marchman_2018,203,253,18,11037,male,31,12,0.7672073372488812,0.749942794584863,893.75,6.769480380397988
adams_marchman_2018,204,254,15,11070,female,32,18,0.6448690598214716,0.590442665068297,919.4444444444445,6.771679886711694
adams_marchman_2018,204,255,16,11070,female,31,12,0.5923734420288592,0.5778132893713738,712.5,6.545746451760678
adams_marchman_2018,204,256,19,11070,female,25,15,0.6960177017099777,0.6334687848128284,625,6.42779505186635
adams_marchman_2018,204,257,19,11070,female,28,12,0.7146295464554593,0.6201351225438524,606.25,6.395025208148163
adams_marchman_2018,205,258,17,11136,male,31,13,0.7534697601252107,0.7197645848622788,888.4615384615385,6.690542110448802
adams_marchman_2018,205,259,17,11136,male,32,14,0.6871437544064278,0.5469431605973583,926.7857142857143,6.681809666939055
adams_marchman_2018,205,260,19,11136,male,31,17,0.7093319711221301,0.625980286667453,883.8235294117648,6.708199474232317
adams_marchman_2018,205,261,19,11136,male,24,12,0.6394262389338857,0.5739142230287592,850,6.640465238500926
adams_marchman_2018,206,262,16,11141,female,31,15,0.7681873983333656,0.71917678491632675,918.3333333333334,6.785593721085068
adams_marchman_2018,206,263,16,11141,female,29,8,0.7530130736107797,0.7297004866348743,1037.5,6.8980962077421974
adams_marchman_2018,206,264,18,11141,female,31,19,0.6612308379705623,0.6557272513956423,942.1052631578947,6.7872538022816835
adams_marchman_2018,206,265,18,11141,female,30,15,0.7577783434779704,0.6953500031170766,1018.3333333333333,6.8077072605671525
adams_marchman_2018,207,266,15,11200,female,27,14,0.5835668102053909,0.5535899775514032,1383.9285714285713,7.123323405294643
adams_marchman_2018,207,267,16,11200,female,29,18,0.6900380978953625,0.628217744313256,820.8333333333334,6.683872178330873
adams_marchman_2018,207,268,17,11200,female,27,13,0.6233419293773421,0.5549998130153768,1388.4615384615386,7.097559584491572
adams_marchman_2018,207,269,18,11200,female,23,14,0.44708379457088776,0.4509735151632777,1592.857142857143,7.230805768150801
adams_marchman_2018,208,270,15,11327,male,27,12,0.6169300278420096,0.5882665268464431,1170.8333333333333,6.942504778290469
adams_marchman_2018,208,271,16,11327,male,26,10,0.4837897042167139,0.47426954594065496,2200,7.595635544844234
adams_marchman_2018,208,272,18,11327,male,28,11,0.5112938035554082,0.5612232433916904,1475,7.196007091275982
adams_marchman_2018,208,273,18,11327,male,30,14,0.5007005842566123,0.5276239515978491,1482.142857142857,7.231891510779798
adams_marchman_2018,209,274,15,11356,female,26,14,0.6893571358762385,0.6438354058113608,1057.142857142857,6.900785593628084
adams_marchman_2018,209,275,15,11356,female,26,9,0.6853669301768127,0.6549347347270661,925,6.763650278764473
adams_marchman_2018,209,276,18,11356,female,26,13,0.670219438698712,0.6699902038077035,984.6153846153846,6.809720469661305
adams_marchman_2018,210,277,16,11417,male,30,10,0.5838706686524523,0.6192266069195129,1585,7.166721612156238
adams_marchman_2018,210,278,16,11417,male,30,14,0.5630730864835796,0.6120655642988694,1596.4285714285713,7.230912492192147
adams_marchman_2018,210,279,18,11417,male,29,13,0.7415911187436315,0.6661995713347669,678.8461538461538,6.496765419609224
adams_marchman_2018,210,280,18,11417,male,31,17,0.7092861695670232,0.6975381377432287,829.4117647058823,6.691552509288547
adams_marchman_2018,211,281,16,11611,male,32,17,0.5844714575167569,0.5656326806025997,1282.3529411764707,7.0706793557187915
adams_marchman_2018,211,282,16,11611,male,30,13,0.5941911790564548,0.460788266430486,1057.6923076923076,6.902708438750929
adams_marchman_2018,211,283,18,11611,male,30,9,0.5205989924325717,0.5395221443748948,1052.7777777777778,6.784537847141866
adams_marchman_2018,211,284,19,11611,male,30,13,0.6986139454236706,0.6333388278688921,1078.8461538461538,6.915377587021878
adams_marchman_2018,212,285,16,11655,male,30,14,0.6709815267769973,0.5837294133378084,921.4285714285713,6.65457376828284
adams_marchman_2018,212,286,16,11655,male,30,15,0.7055433446788342,0.6850178761075474,898.3333333333334,6.758216379620327
adams_marchman_2018,212,287,18,11655,male,30,11,0.6920209119469654,0.5935641032074223,904.5454545454545,6.769208552090162
adams_marchman_2018,212,288,19,11655,male,26,14,0.6938511347846259,0.6635717269707222,935.7142857142857,6.716931059665618
adams_marchman_2018,213,289,16,11743,male,30,13,0.7014678308262515,0.6867721532806672,1011.5384615384615,6.8470133459912415
adams_marchman_2018,213,290,16,11743,male,28,18,0.6949708648868753,0.6575241963572243,1113.888888888889,6.853175473662567
adams_marchman_2018,213,291,18,11743,male,32,16,0.676528988467463,0.6096851714680682,1209.375,6.9812324774511785
adams_marchman_2018,213,292,18,11743,male,28,18,0.6947845359024899,0.6588011084419698,1108.3333333333333,6.854828264404509
adams_marchman_2018,214,293,17,11958,female,28,14,0.724330024713557,0.7356136068426066,680.3571428571429,6.486408689580792
adams_marchman_2018,214,294,17,11958,female,24,12,0.5879203505923689,0.6283405152776935,820.8333333333334,6.683775699361556
adams_marchman_2018,214,295,20,11958,female,24,16,0.7138186187897684,0.7339526829908429,879.6875,6.70007415775826
adams_marchman_2018,214,296,20,11958,female,32,14,0.7593167298443032,0.7533238322668296,833.9285714285714,6.655523068431099
adams_marchman_2018,215,297,16,12095,male,30,15,0.5865018517161222,0.5537203564405782,691.6666666666666,6.468914033774845
adams_marchman_2018,215,298,16,12095,male,29,12,0.49005951809200854,0.513264511389802,1435.4166666666667,7.225130756278352
adams_marchman_2018,215,299,19,12095,male,32,11,0.44690793497835857,0.46216764830428464,990.9090909090909,6.728376794903815
adams_marchman_2018,215,300,19,12095,male,31,15,0.59600274362273,0.5553048472587289,1025,6.828457850415803
adams_marchman_2018,216,301,16,12297,female,32,17,0.5840598630105643,0.6772498938823732,1779.4117647058824,7.363952581013743
adams_marchman_2018,216,302,16,12297,female,29,15,0.6563547257945037,0.6764603545598892,1076.6666666666667,6.867004809959755
adams_marchman_2018,216,303,18,12297,female,6,1,0.6433954933954934,0.6017957211129215,NA,NA
adams_marchman_2018,216,304,18,12297,female,28,8,0.7218025437333047,0.747484781766859,934.375,6.7742607454777835
adams_marchman_2018,217,305,15,12316,female,32,16,0.5542001051151073,0.5862677290177982,1401.5625,7.121801124058396
adams_marchman_2018,217,306,15,12316,female,31,19,0.7042806950050278,0.6643414664409093,931.578947368421,6.7916064162731
adams_marchman_2018,217,307,18,12316,female,32,15,0.8241590209088164,0.7284116251154166,696.6666666666666,6.538599743718667
adams_marchman_2018,217,308,18,12316,female,31,12,0.6457384913304858,0.6899346107567744,1066.6666666666667,6.885279786752933
adams_marchman_2018,218,309,16,12390,male,32,11,0.5326960549510483,0.5548972300523525,1752.2727272727273,7.239743200105387
adams_marchman_2018,218,310,16,12390,male,31,11,0.4606910506656272,0.4876103540396032,1200,7.000117215452429
adams_marchman_2018,218,311,18,12390,male,32,20,0.6943984735225909,0.6985976987864445,982.5,6.8496020772356285
adams_marchman_2018,218,312,18,12390,male,32,12,0.6044331459447881,0.5525028741935762,1077.0833333333333,6.945421012361343
adams_marchman_2018,219,313,16,12398,female,31,9,0.5079933423967924,0.5002828785011587,1577.7777777777778,7.140675320571509
adams_marchman_2018,219,314,16,12398,female,32,13,0.4598866089026841,0.5139984355832726,1953.8461538461538,7.4778565475262635
adams_marchman_2018,219,315,18,12398,female,31,14,0.45309466597069276,0.47855583457333556,1414.2857142857142,7.092518432759959
adams_marchman_2018,219,316,18,12398,female,30,15,0.5973302134798467,0.5838242389443403,1271.6666666666667,7.00614348190393
adams_marchman_2018,220,317,16,12409,female,31,16,0.5261761363347539,0.6112507999956602,1600,7.2377254168668825
adams_marchman_2018,220,318,16,12409,female,30,15,0.785164257365442,0.7727055923610344,881.6666666666667,6.717926236604478
adams_marchman_2018,220,319,18,12409,female,18,4,0.6306171606751952,0.5153979076006461,837.5,6.688262312089132
adams_marchman_2018,220,320,18,12409,female,29,8,0.7848338198927043,0.7202662369015475,859.375,6.654345677351508
adams_marchman_2018,221,321,17,12417,male,29,8,0.4843825156211047,0.5063832069932332,2087.5,7.394295280050172
adams_marchman_2018,221,322,17,12417,male,26,14,0.5382024141432107,0.5713421513776954,1016.0714285714286,6.786120498507129
adams_marchman_2018,221,323,19,12417,male,27,12,0.6253762623605291,0.5392174838446685,693.75,6.500139695284554
adams_marchman_2018,221,324,19,12417,male,28,8,0.7318591007393517,0.6285881424105713,853.125,6.72498978053875
adams_marchman_2018,222,325,15,12512,female,32,18,0.6752454745200612,0.634700059909097,916.6666666666666,6.784190725639669
adams_marchman_2018,222,326,15,12512,female,29,13,0.6338330226092981,0.6030170693106852,980.7692307692307,6.745812406208946
adams_marchman_2018,222,327,18,12512,female,21,8,0.6588879684285912,0.6382809463101168,656.25,6.440282760899711
adams_marchman_2018,222,328,18,12512,female,29,13,0.7853726811051246,0.7098176988862208,709.6153846153846,6.5143749028342945
adams_marchman_2018,223,329,17,12520,female,28,15,0.698759093605445,0.6954011118098329,603.3333333333334,6.376442605266924
adams_marchman_2018,223,330,17,12520,female,29,14,0.5860511957582715,0.6095401957220036,1155.357142857143,6.927087589583991
adams_marchman_2018,223,331,20,12520,female,26,12,0.6419321739307444,0.611215284207282,1339.5833333333335,6.947755262949426
adams_marchman_2018,223,332,20,12520,female,20,15,0.5942786564789111,0.6087725947042946,961.6666666666667,6.646141251915453
adams_marchman_2018,224,333,15,12547,female,14,9,0.5547505923560896,0.5908846542884693,1263.888888888889,6.8480646102819955
adams_marchman_2018,224,334,15,12547,female,8,6,0.6689260249554367,0.6320596529835867,1100,6.953573645536484
adams_marchman_2018,224,335,18,12547,female,23,11,0.6555194907603266,0.6440419933656036,1095.4545454545455,6.940902459253159
adams_marchman_2018,224,336,18,12547,female,31,14,0.6568401777566887,0.60674448959061,783.9285714285714,6.629861174779129
adams_marchman_2018,225,337,15,12608,female,30,0,0.5715890245740992,0.5280209861961177,NA,NA
adams_marchman_2018,225,338,15,12608,female,31,10,0.6233809399101633,0.5782666741747426,1267.5,6.987861405021822
adams_marchman_2018,225,339,18,12608,female,31,17,0.5939992673836451,0.6555798747701641,970.5882352941177,6.670607752758177
adams_marchman_2018,225,340,18,12608,female,28,10,0.6818414106467158,0.6524621362011732,1012.5,6.769904383879322
adams_marchman_2018,226,341,16,12612,female,31,13,0.6007718549626617,0.6024140166880887,1146.1538461538462,6.908463211786506
adams_marchman_2018,226,342,16,12612,female,32,18,0.644855952913917,0.6099752723808399,1048.611111111111,6.9085863264626175
adams_marchman_2018,226,343,18,12612,female,32,13,0.6224038140088515,0.6666212276748765,788.4615384615385,6.596278554949286
adams_marchman_2018,226,344,19,12612,female,32,14,0.68309073065862,0.6305400922439447,616.0714285714286,6.4060822318982025
adams_marchman_2018,227,345,17,12683,female,31,11,0.8102102143930376,0.7842433418205466,827.2727272727273,6.699228861705082
adams_marchman_2018,227,346,17,12683,female,32,13,0.7862595145289485,0.8333391153428904,761.5384615384615,6.5886732573986535
adams_marchman_2018,227,347,20,12683,female,24,11,0.6966202139414306,0.7183776068482913,1106.8181818181818,6.886438102801192
adams_marchman_2018,227,348,20,12683,female,31,13,0.7405030491059545,0.7173869320746573,821.1538461538462,6.653672950796358
adams_marchman_2018,228,349,16,12717,male,31,11,0.6583122719806179,0.6089090711057221,981.8181818181818,6.771472283708238
adams_marchman_2018,228,350,16,12717,male,31,13,0.6483776453003678,0.636792802260278,1205.7692307692307,6.959318834818465
adams_marchman_2018,228,351,18,12717,male,32,16,0.7417775879008319,0.7943445634211329,950,6.759093627728439
adams_marchman_2018,228,352,18,12717,male,32,14,0.6898469126644997,0.7064795371355724,1176.7857142857142,6.931096057537589
adams_marchman_2018,229,353,17,12724,male,15,8,0.5318887476836514,0.5931340124717099,1634.375,7.235393276711327
adams_marchman_2018,229,354,18,12724,male,14,5,0.5050196499595376,0.5439892526519197,1865,7.444460348557527
adams_marchman_2018,229,355,19,12724,male,10,4,0.6714394132737747,0.7477223756747807,1631.25,7.3212325889898695
adams_marchman_2018,229,356,19,12724,male,10,4,0.48417963873817527,0.6099352098593827,1143.75,7.014267449078991
adams_marchman_2018,230,357,16,12737,female,30,10,0.7357769467863222,0.664545283683771,827.5,6.642276732333302
adams_marchman_2018,230,358,16,12737,female,31,14,0.7496748433294049,0.6345606506660619,596.4285714285714,6.353870292885564
adams_marchman_2018,230,359,18,12737,female,19,13,0.5770694908743021,0.6020626805187405,759.6153846153846,6.539049058493425
adams_marchman_2018,230,360,18,12737,female,32,12,0.5761926445384266,0.5879554789540058,783.3333333333334,6.596695854656118
adams_marchman_2018,231,361,16,12828,male,17,6,0.43212698919459236,0.46080613295787404,1304.1666666666667,7.0209677544698685
adams_marchman_2018,231,362,16,12828,male,29,11,0.5372652552759735,0.5484121981155153,1586.3636363636363,7.228912516605296
adams_marchman_2018,231,363,18,12828,male,22,8,0.6909217405325135,0.6601437244711486,965.625,6.834952907509979
adams_marchman_2018,231,364,19,12828,male,24,8,0.8298875139778091,0.8163737789829492,878.125,6.732424716591897
adams_marchman_2018,232,365,16,12830,male,26,9,0.6107041604306411,0.5557418343857748,1475,7.095077708597911
adams_marchman_2018,232,366,17,12830,male,27,12,0.5244956603462567,0.5416808732700157,1343.75,7.078201299009283
adams_marchman_2018,232,367,18,12830,male,18,8,0.6034626540331945,0.5526885481700001,1537.5,7.047724582983998
adams_marchman_2018,232,368,18,12830,male,25,12,0.6398696792728172,0.5070242124750134,972.9166666666666,6.76892478785582
adams_marchman_2018,233,369,17,12840,female,22,8,0.6468601836843669,0.5865054315938045,1118.75,6.92817582125485
adams_marchman_2018,233,370,17,12840,female,19,5,0.6767050212316509,0.5762489202422494,1455,7.244265744717051
adams_marchman_2018,233,371,18,12840,female,18,8,0.5975528778913995,0.5406238635678475,1484.375,7.103733065090215
adams_marchman_2018,233,372,18,12840,female,17,8,0.5030878019523038,0.46472952886147845,1087.5,6.882495325890656
adams_marchman_2018,234,373,16,12878,female,32,19,0.695542632673532,0.6634316369237732,823.6842105263158,6.668189366965529
adams_marchman_2018,234,374,16,12878,female,32,8,0.7160139508620651,0.6810592681619676,625,6.415594132780413
adams_marchman_2018,234,375,18,12878,female,32,11,0.7815292857069066,0.6502287258757565,709.0909090909091,6.550549277009379
adams_marchman_2018,234,376,18,12878,female,31,13,0.7401192013296691,0.6713178443853002,721.1538461538462,6.416534061586172
adams_marchman_2018,235,377,17,12959,female,29,18,0.7596600224473263,0.800263176655895,758.3333333333334,6.589009462176826
adams_marchman_2018,235,378,17,12959,female,32,18,0.7840534914081796,0.7419743801243359,605.5555555555555,6.357693153983356
adams_marchman_2018,235,379,19,12959,female,32,15,0.7668542720127626,0.693637659952758,595,6.374855481435884
adams_marchman_2018,235,380,19,12959,female,32,15,0.704467345301622,0.6303266101456996,573.3333333333334,6.317856538812149
adams_marchman_2018,236,381,15,12971,female,32,9,0.788940220283146,0.7310572699651755,1038.888888888889,6.9153518676002035
adams_marchman_2018,236,382,16,12971,female,28,8,0.6661336978681983,0.5928170578037114,1187.5,6.932323012671703
adams_marchman_2018,236,383,18,12971,female,17,4,0.5551449753336545,0.4662953143850166,1025,6.826117067271944
adams_marchman_2018,236,384,18,12971,female,25,15,0.6314068884549474,0.6188905708910065,945,6.791037077937743
adams_marchman_2018,237,385,13,12973,male,31,10,0.5641812926566111,0.5432013324136266,1082.5,6.82279578554868
adams_marchman_2018,237,386,13,12973,male,31,14,0.5942031047221339,0.5594862062468517,880.3571428571429,6.645997904544745
adams_marchman_2018,237,387,19,12973,male,30,10,0.624045576527858,0.6014750774475973,1057.5,6.902305339895587
adams_marchman_2018,238,388,15,13044,female,31,12,0.5359165832515403,0.574419805818147,1566.6666666666667,7.261259971885368
adams_marchman_2018,238,389,16,13044,female,26,11,0.49361740724717984,0.49927294737165934,1568.1818181818182,7.129208565583672
adams_marchman_2018,238,390,18,13044,female,30,15,0.6028364507341029,0.5859944489851363,990,6.762574613975487
adams_marchman_2018,238,391,18,13044,female,30,10,0.6125964248076426,0.5495039971419534,1080,6.930243963438839
adams_marchman_2018,239,392,16,13061,female,32,10,0.5443844684162252,0.5572998771334324,935,6.802601614109834
adams_marchman_2018,239,393,16,13061,female,31,13,0.6567176175010718,0.6184866475500199,934.6153846153846,6.651658320046886
adams_marchman_2018,239,394,19,13061,female,32,15,0.7052522008181626,0.6897240715465283,706.6666666666666,6.520539176801508
adams_marchman_2018,239,395,19,13061,female,32,14,0.7632932856128646,0.642110489603562,675,6.480401847025059
adams_marchman_2018,240,396,15,13069,male,30,4,0.5355833113549638,0.6026802824883287,1687.5,7.392682258786178
adams_marchman_2018,240,397,16,13069,male,28,10,0.5305105161973844,0.5994727799611658,1645,7.318865038738991
adams_marchman_2018,240,398,18,13069,male,29,9,0.6054684651125972,0.6589121035008478,1530.5555555555557,7.260443274138012
adams_marchman_2018,240,399,19,13069,male,26,11,0.5527302637568132,0.585050403197883,1193.1818181818182,6.9419122554260655
adams_marchman_2018,241,400,15,13073,male,30,13,0.5199114962360263,0.5750664734149872,1594.2307692307693,7.270036744022435
adams_marchman_2018,241,401,16,13073,male,31,12,0.5117888157596476,0.4995505637291645,1325,6.9676856231774025
adams_marchman_2018,241,402,18,13073,male,31,16,0.547418615967218,0.5671178093251262,1542.1875,7.16557983116214
adams_marchman_2018,241,403,18,13073,male,30,11,0.5522847558092329,0.5461937516071688,1754.5454545454545,7.382166536878968
adams_marchman_2018,242,404,16,13079,male,19,7,0.5709211220720172,0.6684436122401008,2507.1428571428573,7.7281342416834855
adams_marchman_2018,242,405,16,13079,male,30,8,0.4966227385169717,0.5832346985681247,1343.75,7.128146480475388
adams_marchman_2018,242,406,17,13079,male,31,11,0.7117377822341058,0.7237008614689314,1165.909090909091,6.974556749240155
adams_marchman_2018,242,407,18,13079,male,29,8,0.6940424791695711,0.6779329280025502,1012.5,6.856756044575115
adams_marchman_2018,243,408,16,13081,female,23,13,0.6928923428641718,0.6488672750848873,782.6923076923077,6.622344183232709
adams_marchman_2018,243,409,16,13081,female,7,4,0.5412597989212841,0.5903953260975179,937.5,6.635205831465364
adams_marchman_2018,243,410,19,13081,female,24,16,0.7159982587909984,0.6813281787033026,820.3125,6.642886537269226
adams_marchman_2018,243,411,19,13081,female,30,12,0.6824613271424111,0.6360932887447048,870.8333333333334,6.71202531183865
adams_marchman_2018,244,412,17,13094,male,26,9,0.6256947594174599,0.6567278771402886,1669.4444444444443,7.3532562292662105
adams_marchman_2018,244,413,17,13094,male,16,6,0.5086609955209689,0.5262467672877472,1466.6666666666667,7.052504633730161
adams_marchman_2018,244,414,18,13094,male,29,7,0.5618532700111575,0.5519383659759586,935.7142857142857,6.818281557524625
adams_marchman_2018,244,415,19,13094,male,27,14,0.6295199389974038,0.5216731299512969,1053.5714285714287,6.775208730905584
adams_marchman_2018,245,416,16,13096,male,6,3,0.5894436542741628,0.6115749328946414,883.3333333333334,6.711943036936193
adams_marchman_2018,245,417,16,13096,male,6,0,0.54375,0.31969733429587444,NA,NA
adams_marchman_2018,245,418,18,13096,male,15,2,0.8562832486000589,0.7747396452057306,975,6.7298640364042805
adams_marchman_2018,245,419,18,13096,male,22,8,0.493829197422486,0.516053343685799,1812.5,7.272988792394947
adams_marchman_2018,246,420,16,13128,female,17,7,0.5278949521891819,0.542684597019332,1742.857142857143,7.385760223338735
adams_marchman_2018,246,421,16,13128,female,25,4,0.5157100374917937,0.5344221158557083,781.25,6.544421275863241
adams_marchman_2018,246,422,18,13128,female,32,12,0.6399335711239317,0.6783791216948144,1404.1666666666665,7.101173151060649
adams_marchman_2018,246,423,19,13128,female,32,13,0.6463419965849253,0.616470773381518,1405.7692307692307,7.0670248797738315
adams_marchman_2018,247,424,15,13131,male,7,2,0.4682051925247711,0.4605162990604605,1887.5,7.531271425875328
adams_marchman_2018,247,425,15,13131,male,15,3,0.39279247146619845,0.43916179352585394,1358.3333333333333,7.042075938278819
adams_marchman_2018,247,426,19,13131,male,24,5,0.48645540393217795,0.4684437090016413,1505,7.105491758476864
adams_marchman_2018,247,427,19,13131,male,30,5,0.372492675231012,0.41255821758381683,2675,7.86603601189457
adams_marchman_2018,248,428,15,13142,female,26,14,0.7755969055380488,0.7323300993124751,689.2857142857143,6.517527411526925
adams_marchman_2018,248,429,15,13142,female,8,2,0.5711343751974328,0.6276602098546945,1475,7.188455233846598
adams_marchman_2018,248,430,18,13142,female,24,11,0.5830785579205546,0.554932071494975,1100,6.74276299437635
adams_marchman_2018,248,431,18,13142,female,26,11,0.710637683856724,0.7251626508650001,950,6.798643269607463
adams_marchman_2018,249,432,17,13151,female,32,21,0.7924032246740358,0.823153590748884,757.1428571428571,6.589311638457361
adams_marchman_2018,249,433,17,13151,female,32,18,0.8506053806815631,0.7641105344721674,570.8333333333334,6.338427144962795
adams_marchman_2018,249,434,18,13151,female,32,16,0.7934096086960665,0.6964840468110413,609.375,6.3967694432984885
adams_marchman_2018,249,435,18,13151,female,30,13,0.6998013111664603,0.686636810797919,605.7692307692307,6.392001613562265
adams_marchman_2018,250,436,16,13191,female,21,7,0.5142683629531969,0.5488142908010115,1107.142857142857,6.866497339776767
adams_marchman_2018,250,437,16,13191,female,21,3,0.561463028152309,0.6248182561987378,2066.6666666666665,7.595322155248452
adams_marchman_2018,250,438,18,13191,female,32,16,0.6379375661581886,0.5893100165240798,1217.1875,6.977904922587002
adams_marchman_2018,250,439,18,13191,female,32,7,0.5685729715366973,0.5352172175064601,1103.5714285714287,6.953124272139352
